Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
134408,0.20762175227091068,-0.95505025774891,-1.75042271420368,0.7036479408765637,-1.8735641279916255,-0.44334679408665867,-1.5750458001949348,-0.5142818544802041,-0.27725471486196457,-0.04119626851671139,1.556142871013291,-0.38737001941688265,-0.5390880945116824,0.021314470452989648,0.2403238681699918,-0.24363241796417856,-0.08670162092082145,0.5465704688264763,0.7154977039594601,-0.26684543210232536,-1.6966212712088724,1.4901018885280009,-0.188720805639383,0.7580481592269571,1.1813905854278135,-1.4261801744549654,0.5097888850514091,1.9999109192437134,6.52390414175111,0
18654,-1.0374668561243205,0.4725243937378836,-0.46467359126344504,0.43286357086059607,1.2188631075233398,-0.06970846453137386,0.5678240833094642,-0.5470247776672585,0.7114994358159202,-0.11823976164360014,1.0189246114001536,-0.20554267474569252,1.866448022061265,2.0151406996602783,-1.5291264259978399,-0.1444041538298112,-0.8888725420624405,-0.7106757536436625,0.3624650083784732,1.360853049168496,-0.03357941258696436,1.180448881802237,0.7519987663858487,-1.813346705085773,1.3489794327404694,-0.9592933278816204,-0.5948463575045797,0.3845717895149568,38.301026116743685,0
70907,0.15940648917048392,-1.1373361847010788,-0.11784848910854488,1.191047659068246,0.5238855228815633,-0.8319686603126422,2.0317892856116733,-0.5011569763549067,-1.0015746100164191,0.12056481425536922,0.11786094496518203,0.9698861626136822,-1.554986478444684,0.45541663317276354,1.2351324759965037,-0.24427004176470718,-0.7773431092609422,-0.9325844899482723,-0.1675203856774973,-0.012770053283637575,1.1564544919456277,-1.0449901766770293,-0.7534392804051426,-0.01958266128373684,-0.9927806910939676,-0.7792112095758936,0.15962240488043347,0.39007402367557426,2.7286368355325186,0
58981,-0.264109684801594,-1.0356994283936038,-2.004924322911245,1.6041561555901735,-1.456041191264822,-0.35076918249487443,2.1358862098494438,1.1192602658748667,-1.5740183229118343,-1.7408888875216413,0.36478476597128556,-0.9063696986736308,-0.009098503394068242,0.10851285087604612,0.7804428348065412,0.14448143421700502,0.8133614348410477,0.9318821693158743,-0.15464810497035386,-0.15570406429822137,0.5596148743873609,0.05604552309366472,-1.0441674492586612,0.910613357319072,-0.9323578008445913,0.8038678039742932,0.029442564505598946,1.1395940262270352,30.597609301773627,0
4182,-1.7749964575795047,1.3166165527041864,-0.25277748082225227,-0.6021877368735732,-1.1216691147688536,0.20014365760800867,-1.04455706033175,-0.7124029086641509,-0.8972695133977128,-0.4282404634177904,-0.028970602183092744,0.6695869282322029,-1.2368776619948978,1.2844930702482094,-0.13832656146273406,-0.08079476874204175,-2.514324812939376,0.20549344021000662,0.3816433747391192,0.12419879844266053,0.5575680739846769,-1.1903542050828284,-0.05111703149395129,-0.23866899999379668,0.009477192466387686,1.3073125731044732,0.04233025010554463,0.09113308539658847,29.14369727627591,0
19518,-0.12796208621297345,-0.3493314880936643,0.22967553440613975,2.633570799325522,1.5664570986241146,-0.7421658751136274,-0.24879250089280772,-1.2891205765488298,0.9622986024265955,-0.24418476739765438,-0.6139668434168485,-0.9196218361111419,-0.5129920588282993,0.869224891222135,-0.2768167979671045,0.2993060710065475,-0.48277220660687453,0.8396894861175529,-0.47647462390028367,0.25323565940045045,-0.3642094899375673,-0.6857374733304881,1.1081146630833176,0.05521088483399294,-0.10819003331289252,-2.111452434872483,-0.1951628001253665,-0.3123261201750537,13.159539995408581,0
124174,1.8495864781064477,-0.9569068276219297,-0.8023317732069176,0.6127143204921148,0.465898660895849,1.4603887402066307,1.5899905440176303,1.1754520612337243,-0.06498256669946843,2.0332677794157887,-1.2199950757641533,0.770150275259477,0.5451413236546918,0.658539312820237,-0.4143647430142524,1.1895509403881281,-1.6443439195943108,0.6284095193703039,-0.19056531317780345,1.736302195453644,-0.9155884798372921,-0.5944976566760437,-0.5891031816047959,1.227812160209387,-0.6997028777275519,-1.119424420725241,-0.9733944831090046,1.511718976400782,15.228090737137359,0
165599,0.35583908145966014,0.8438461232081162,-0.016057277976938008,0.09804579232306261,1.6063751971851925,0.07853233364046007,2.5968338097208234,-0.5780724296708475,1.6023816707727028,-1.4026123967816617,0.5507439172942558,0.0602361682725432,0.6532399776909585,0.1959736918092872,0.81640734742557,-0.12028009311739478,-0.25055169146145095,0.776241794773047,-1.025361505790105,-0.5380142749608897,0.696500908760782,1.2679569955705112,-1.242533722311757,-1.6440806193632747,0.7134452303195346,-0.07795634940427072,-2.1863135243340346,2.154638685276742,25.745271180728217,1
130719,1.631014932181635,0.7277839551894287,-0.46495768951116734,-0.15976022265091877,-0.8070203992652637,0.11448713587498215,1.0139295715680905,0.6212805430872268,1.1837637928683789,0.07781789763409457,-0.4142426423960271,0.560213777380374,1.3323400942555002,0.41620857807237693,0.014774305971012534,2.6919163866612488,0.5309953742613112,0.7378503362068817,-0.8189492006621631,-2.118727564308506,1.4381969036431714,-0.8266645915702497,-0.6858560173633313,-0.22827618613388106,-0.8263480471193505,1.1297996250434763,0.23700886637804772,0.8396035947547292,56.62731364979121,0
29113,-1.4941759558117085,0.7385830137580645,1.5804394864414364,-0.16435168448770554,0.8426621399307319,0.2923971520316562,-1.7814970381435307,0.0834508484907683,0.5162470248095062,0.16024740976960866,1.6783443857986147,-1.2814531525794706,-0.1412585013119928,-0.9210462511954116,-0.6232875849206694,-0.16001666975090037,0.47234711004986646,1.1344606482164141,0.5827993163459875,-0.15252798674526416,0.8450577457119629,0.5138927253883877,0.3885673759111605,-1.279827798482796,2.746305051260323,-1.4032238839411466,1.4233010856976893,1.7419183939773482,37.03209838496487,0
19441,-1.0943304712892983,-0.002714046657649955,-1.1088327188211409,0.3896271722436276,-1.2525913333805998,-0.566441132764352,-0.11875398344335047,0.795048702469313,2.1397123743259714,0.6547859766364017,-0.3189799553538833,2.195743701239177,-1.5679507303557876,-1.0259654633661754,0.1781652921105848,0.19030158048457502,1.2975597662518665,1.1703257930835758,-1.1033726767990966,-0.2843481390795741,-1.9672002501150656,-1.2766876981968598,0.3450114622298161,0.909664016349763,-1.7022348682414388,0.7652365142873707,-1.4548055036744238,-0.05311779703874105,15.420884633902274,0
116398,0.43166419397987815,0.4849717726944278,-0.011605083020982785,-0.4857045957032432,-0.1520566347611398,0.2372002746965099,-0.6733885017649293,-2.4731201432685377,0.6816148009607345,-1.975112117607858,-0.5417128421427384,-1.274139776820749,-1.3752612733327634,1.7110784766286513,-0.15200840274560862,1.486458028101083,-0.5063336027634677,0.15938685770554611,0.10001320654409183,0.7490860022870337,0.8193031777050748,-0.003101366760924393,-0.4054492067688741,0.9543846884342121,0.5030581357655385,1.1588794992220275,0.9803969012311718,0.2808038104398389,37.7707316685952,0
159944,0.5717395250623153,-0.038452246731352425,2.1909936155198357,-1.308576555669497,0.3278210912578714,0.6786844592514806,1.1102847046944544,-0.9488197126717389,-0.10991350031742984,-0.6338389697289362,0.3592768785467649,-0.60404775860949,-1.177830123963131,-0.481476920164974,0.861097724911684,1.6000496887799713,-0.5218461373785153,-0.6077388855490242,1.1059702424145548,1.0085633903483557,0.8059841276309704,0.9207947360246361,-1.664793016275629,0.28589477068051455,-1.3526338638454791,-0.4523351196346023,-0.8358897029557423,1.0382099873937263,41.7558513670589,0
44491,-3.428765656522545,0.3584700373657325,0.8700225812886648,-0.60978102411966,-0.9028164996183673,-0.8775205830223509,0.06597775766952238,0.04997921080666167,-2.291436528651987,-0.991990473289747,-1.7238508046592584,-0.14753394453769522,0.19911856721416057,-0.8119976919975653,-1.608828030255482,1.4513126590588643,1.7361137010376797,-0.31813159092763926,0.6255904474344955,1.6411626206608665,-1.3353846428835052,0.31596077606097,-1.5530650430335295,0.6472568409069661,-0.6325633502624307,0.8908134382559997,0.5686119149994884,0.055120581876813776,32.160058234905726,0
126022,0.28625836516273895,-1.7563694956974876,0.3044678125382771,-0.02814276117150861,-0.6482349598826919,0.8495575699237654,-0.6939794057802927,-0.5489965566800142,0.42791314100700373,-0.8205594058298796,0.07101905496485128,1.988997951430414,0.9635469562888379,-0.14793066665420931,0.8791058258190327,0.6398527306807712,-0.06714484325129984,-1.8505062409378403,-1.0668848693299162,-1.3947249631904628,-1.2812242198905999,0.35480439984228057,0.5229853393220236,0.8662440196646517,0.27824233093723766,-0.8243064840707789,-0.42428482507251325,0.9495034852313232,20.592460858998543,0
107365,-0.5504765103895376,0.949221044581803,0.11596498604154223,0.6905899510829573,-0.3487177760432253,1.2494283251401956,0.18684793462193092,0.3699764043533235,1.2511883286276486,-1.667442910606398,-1.6220266478623906,0.34142093719962885,0.4185790203132209,-0.33899998138653925,-0.41289220390818154,-1.5410475914818156,-0.40664521048126223,-0.47806266592170227,-0.6453481837006985,-0.1470867187397512,0.899932371915181,0.3458536429326247,0.8394270782314724,0.7591682776695923,-0.012540550997354682,0.4238287790956063,-0.4082694237040755,0.30479578555699954,69.66239788205206,0
141097,0.6748424913994645,-0.4741993294415184,-0.5423286917162623,-0.8340020877869165,-0.9966365730386435,-0.44883159904987674,-0.6612331342275287,0.6651634270698341,0.1321146984964577,1.1892458757937554,1.2704393109437737,0.8010361110136627,-0.2565700917105971,1.1554759924432905,0.5270956053466941,-1.3273244897928291,-0.2116142681427724,1.3950933765739402,-1.7527525156007504,-0.3513684832478444,0.12466113458794292,-0.9754278516446538,-0.8184663752747119,1.1464581861049734,-0.8409819513802879,0.6860509324574132,0.06694344401547851,1.9235082796509393,20.280383845470816,0
107106,-0.19567949174883323,-0.6671494982459156,-0.8029346894405517,0.6990614574977932,0.18551752556377155,-0.06638319876700155,-0.1250700366037219,0.8215515231126379,-0.29878126632316343,0.22114767600287713,-0.8819454865318668,-1.2018526883504828,-1.1843743240729223,-1.2509764540392696,-1.0769112243498447,-1.0442734495966997,-0.1291596256559063,-0.4707938943394729,0.461413071757456,-1.0936604676601458,0.8428873944891342,0.3541287174108246,0.08605226232683766,1.0313920774390857,1.4820513220981615,0.4890820297030201,-0.2581311019533752,0.9193497964689635,77.51848042419154,0
66015,0.7467116953199135,-0.43528315297666254,0.2010893666037297,-2.3939701299910365,-0.2094352214702521,-0.22563252409799572,-1.087342413971806,-1.1696271692761944,-0.5427134409049342,0.8943787303414062,-0.6270436781906235,1.3604142485407769,-1.182004154195677,0.7678469310966479,0.3748096852704519,0.22363927749865714,-0.25771614934961995,-0.14089554705292764,0.22618925108359775,1.7822194640545397,1.0877705236572301,0.2745730243497938,0.8825683290341362,0.8029888438274689,-1.1508218135009585,0.3548293530967963,0.4283314557453975,0.09810598135969595,234.56597351738964,0
67121,0.4636229573776052,0.9061134255398051,-1.407358097857689,-0.9854094262532659,-0.37257925035135236,0.8130627592552309,-0.4294818796518349,0.25589818136296205,0.04707855096212443,-0.12959115553419265,0.12430801138875384,-0.6863131192832744,-1.370891543870956,-1.4792752784559797,0.8822401966506791,-0.8473510766051371,-1.1045526799577385,0.8944436745714666,-0.3080362525586997,-0.7828726114162959,0.29713207531355357,-0.5499958157924907,0.7967900027907739,0.19633288657437512,1.4341441562381494,0.6274147982030304,-0.48560770599612185,-0.611880427394067,19.183378023669988,0
15552,0.2902261276409417,0.14803863218748944,0.6349049695903876,1.2511077255405034,-1.1340940083780686,-0.7501732944331576,0.6388591467389387,-1.0254576575007663,-0.5697156915056222,0.7246629329323342,0.5855091103920406,-1.092238926586748,-1.08660090555172,0.6349922234476432,0.7643545840400773,0.3890990025625061,1.089515462606543,0.20145940221741598,-1.0681637521281673,-1.3623409193015101,-1.3181432064459317,1.7723156935577042,1.0012382931886636,-0.5970399319831342,0.0541288486704768,1.2639139495998482,0.2798636171290048,-1.153874887263182,28.800271295211346,0
164063,0.05422554836739565,-0.4442429841483905,-1.4683466984607112,-0.2851557481484361,-2.0639393830781354,-0.9246463688494618,1.4096635908740005,-0.9153699221245896,1.358117733828457,-0.7343728182187736,1.382144578727796,-0.9271951773092012,0.2751085458148674,-1.1061584926419399,-0.11060097330568852,-0.20520815307445303,-0.7101516025774435,2.0396262068154085,0.6875685408565373,-1.827360754111065,-0.6323757386181824,2.252371753098318,0.20260918036232384,0.936838718776998,1.9811736872267438,0.6053618119360578,1.4142655208207255,-0.48002764665722103,58.68372886227464,0
32256,0.3550726930342395,1.2723047578453153,-0.2544073742870358,-0.360302018049592,0.07870987356857694,0.9999198517761176,-0.7990657888781365,-1.3963899336642163,0.35619813941192147,0.605472758072623,-0.07911411570592147,0.07373956316780977,0.626826214083762,1.1350758809307386,0.5261737122090948,0.9449105998896974,0.05336506687464187,-1.1017536717813081,-0.9831296938101054,0.34777543887440837,0.868326703251109,-0.972746731226359,-0.39604851146233416,-1.4205913302379498,-0.42198708927738454,-1.5568629123838063,1.2905634817792055,0.9586026564315517,15.679541964635524,0
165074,-1.7506976286667253,-0.6322215183868993,-0.7210644705517438,1.0718237958383199,1.5360959908847804,0.09357485128863095,0.7485686953282088,0.9519436839715477,0.47703808081511295,-0.04472732885384275,-0.8948674055589815,-0.11689471855277161,-0.5091434787031419,-1.396946102438333,1.0518255049564509,1.0505604252967307,1.767194671178363,-0.9852268673436333,-1.0343031827613058,0.13307518108962121,-0.5575034641437425,1.401667676399181,-2.5014076656783075,0.9828205682293494,-1.4878116190570867,-1.396450429888772,0.38731195846591954,-0.6136630427952326,84.80699708792856,0
149176,0.40585104863193927,-1.3849016687937596,-0.8849946917657763,0.37157212745695456,0.7686437594099021,-0.570363838581817,-0.46587018179982426,-0.1499692670588093,-0.5992065678791727,-0.44065776589059663,-0.19848416607564734,-0.5746677671338049,-0.6975708157577001,-0.23899174724465946,1.5146526930595596,-0.20418283077406682,0.5191654450565051,0.03035866235893403,-0.8021136089625718,-0.26429006772058666,0.06441778825197039,1.1556536246960518,2.1625627923147883,0.7024410578714759,1.6044633873974483,0.05760822778334337,1.1628954619773617,0.935324208778546,28.731285074311387,0
172440,-0.07395756671806299,1.3662686729433422,-0.8786108779071989,0.07803477096019783,1.025270659141373,1.2962717968338187,1.853531175254073,0.4942093615619243,-1.446012322081961,0.8434873330995801,0.337197773324124,-2.0002014087525324,-0.36118945248773787,0.4051880952178139,1.376513708530962,2.0027763170593986,-1.9812930479988207,-0.6300302046020373,-0.23676987442286626,-0.1357781333172958,0.556803558096805,0.30336407517235614,-0.5654984940848946,-3.094333548008973,-1.0509069339810786,0.9185196893447912,-0.6637012945063697,0.5965512770237092,119.40988890870814,0
20161,-1.48650196202863,-1.3252880778969247,-0.43378630549711944,0.4954049073985188,1.2661558905613852,0.6373026158797443,-0.38526415860596563,-0.00355881686458324,1.4610673409450785,0.03897192812698452,-1.4285302255761496,-0.9952777561486685,1.5496440679134524,0.585757543374203,-1.1349434137497276,0.4932392319369308,0.6139975932859355,1.6380547592324384,-0.42497693804777265,1.1292119620562946,-0.5557833430335508,0.10142089810737893,0.920504642722892,3.040812576353001,1.1053819803813079,-1.5373018525382958,-1.5944862527619514,-0.3375947732248581,88.6113258096692,0
100356,-1.1911317197292712,0.2636237777670622,0.8271281225566988,-1.487329528759775,-0.24178933007166878,1.8689772252577266,0.1795579261296075,0.2196194349482973,-1.030341838464917,0.21094446978814374,-0.41172988173347863,0.7594254402645976,0.434115395127404,0.6303435123543575,-0.15822615928119013,1.4415670761258093,-0.41370817730974224,0.3770194389798668,-0.13147307115778223,0.3533404188636728,0.22142960131195738,0.3238147923512621,0.5433486278199569,-0.08967140788013896,1.4819982985318025,1.8089441881110346,0.09081478326854224,-0.590349293461231,24.310512764468655,0
48440,0.42855261130183175,-0.9434370935440217,-0.13876699526652583,0.3142064083167011,-1.4180335557401356,0.14337187451718644,0.2901686808429283,2.010088142437321,0.4139243788788593,0.015420261020477853,-1.3281228864783992,1.172994326306242,-0.6172752010159014,1.1902746503922361,0.13648120661021745,-0.15884493717299294,-0.2816020785312326,-0.7159441888075326,1.7093903744402095,-0.5340940446765899,0.6067008551821454,-1.9002620853831187,1.4805563053999533,-0.17890827036998327,0.7426437452659786,-0.21992420306452312,1.7914176461017577,0.5431746281578264,28.150005888116407,0
396,0.6092130867378779,0.4241710514285321,0.5270439060494685,0.5398589138621988,0.8411056717566624,1.632621706825088,-1.8186843557243844,-1.3495695110261996,0.0072669309873026255,0.11052242166114287,-0.0010644786242958917,-0.24433822514583342,0.38215495624571555,0.3906010503231841,-0.10916850295533294,-0.9354179324955962,-1.325232716326125,-0.45874137510832375,-0.8509724239498394,-0.3329860629233552,2.128620677815253,-0.6754567040885513,-0.24122038793118553,-2.1813581583449535,-1.5173042319541206,-0.9008351367927526,-0.6420549034909039,-0.3737803507605575,24.58647974806264,0
10754,2.04225074904075,0.2926269518751689,-0.6384143089751999,0.14230513871054543,1.5672129855413197,-0.012932458595358132,-0.3226278810680211,0.01843175333316591,-0.3448643407606227,-0.5273819147260121,1.1432602175105617,0.5249076441716735,2.095469989273995,-0.09397189655291194,-0.550053224241281,-0.5958199075756275,-3.367361240667492,-0.3129212371080342,-0.05815492995437537,-0.4334208438975147,0.1321109120179477,0.7089570190258371,1.199746456800621,0.6856945062939158,0.347669828742213,0.168522688042673,0.21258899829217878,0.9429619296879336,102.56762616219817,0
70915,1.016363548796899,0.3478856508172086,-1.6444868912514279,1.20584617478962,-0.13998003834053455,-2.059736263315829,-1.7103031320961715,0.7424457943677242,0.13375168890418648,1.629081360939607,-0.02289573299914584,1.0599609032499608,0.7101676003106027,-0.03472788276604359,0.2776649461869651,-1.0422436404382667,-0.27044495570282845,-0.03517170234163067,0.43984421193939893,-0.040011327618578285,0.8616486188002652,-0.4350188150659666,0.9874336337162867,1.3966386152133203,-0.3451292055575224,-1.3017846554243961,-0.3534683084438711,-0.6668711536212723,10.496010916901621,0
107518,2.8826550390355687,1.4781522338183324,-0.544524118406268,-0.2600058410608873,0.6898857734122502,0.3887475477816236,-0.03888805972036215,-0.6928497540726536,0.49766147416698747,-0.06057363624747563,2.024098171869781,-0.3657101578436247,-0.2688209725660363,-1.9556033038293252,1.5203284015189382,-0.16652507757513926,-0.20328141580522832,-0.5176077953987709,-0.39814337211874695,-0.5097636613765247,-1.128074013227919,0.27198371763463763,0.20473317624300266,-1.544743869448153,-0.894447603367779,-0.12073128462623038,0.7059573389151678,0.13271096942925914,4.653499307697714,0
28405,-0.6788176699527434,-0.7836161012962679,-0.38100306641116277,-1.0256958307397577,-0.8812466539074392,-0.4893670658691438,0.6617766875908653,-2.0956675021653064,-0.505698407785853,-0.35005365275446015,-0.4773508669045073,-1.1381908202088848,-0.6542876484433752,2.2610758764664816,-0.3394919858978849,-1.0998465867297182,-0.15378017800286262,-0.971813542749686,-0.1199059753078119,0.9223926147599567,0.7959443919936525,-0.25017685554045965,1.2739342111627774,-0.9561383609500109,-0.21951166398044827,-0.14741289187103263,-0.8580449612020341,1.7183075321077734,10.905841207878817,0
2278,-2.0410641187491,0.5622161140474212,0.7874135055360042,0.1567048451911021,-0.020550688937525142,1.4546815704927356,1.5149253074245472,-1.1336163918577187,1.465124175569747,0.10064792009205745,-0.7245326468674474,1.2417566539677698,1.5080804603981548,-0.7595627681388235,-1.013299538335173,0.51768483601458,-0.510331706228255,2.1898339633855164,0.604695412436264,0.8062638240318751,0.2225564318068302,0.8504732587560948,-0.4298638008928156,-1.5211627305198314,0.21777116702026583,0.37403943056977007,-0.6916781080107355,0.7431459813745827,86.39904266213163,0
41803,-0.5845001297384111,-0.22648037498163415,-0.4521644760622045,-0.43853125823433803,-0.4696621383983151,2.945347928974693,-0.23046679575178008,-1.1843495751819153,0.07005678746653533,-0.2926848058811369,0.17076561081147307,0.15346823419074213,0.3467054077377396,0.5048709047817139,-0.06108805590338958,0.019126097914672523,-1.0257736283919907,-0.7578574147975898,1.0672525085722728,-0.036810365872275916,-0.7640931212640328,0.839321323300499,-1.1169067135333597,-1.4450148086416423,0.5606156584737226,0.3005625347240571,-0.5709718513633454,-0.06920994368525517,57.16262583369662,0
35401,-0.008444723320377327,0.18557275518797536,-0.4433133219935327,-0.6860253849424075,1.1080867691841445,-2.042121446731129,-0.9693494077962007,0.41592787987433344,-0.7576539900155492,0.1047653777338049,-0.6234072469146743,-0.45569510997797624,1.3547225175625033,1.5933873674855004,0.15346375273715762,-0.8114423253602734,-0.7236409951815983,-1.6987299726315792,0.7478698765108114,-0.012659927982722568,0.780858175907998,1.554821370889152,1.2127185685526822,-1.6642949469101462,-1.0661865161322313,0.2713571522680622,0.7695963101779928,-0.22771390037572664,14.558677981617135,0
36354,-0.4272425423869398,-0.6671861908951543,1.373814449019694,-0.6362070821905864,0.8467492619433157,-0.5981661548465567,0.43180196907080143,1.1774914440433613,-2.212871529283692,1.1924212087827555,-0.6643977480776441,1.8177429621233931,0.8120632785191985,0.5027680641337229,-1.4832345745540056,-0.12975092971529173,-1.7425791148849845,-0.507842419635416,0.1602344399262701,0.5309394619328933,-1.5743094592651181,-0.05162337656414095,0.27578252059263586,-0.6924483084431579,-0.7078443999469618,0.6872655039863623,-2.2217051152821106,1.4172364944291531,22.60314933097957,0
118500,-0.1204563405367066,-0.06503027125179567,-1.0489311368368124,-0.09170088739933677,1.5521920412491557,0.4905575247858857,-0.7175982742710374,-1.08551563242143,0.3018203650773562,-0.6067828153228758,0.7961868273080657,-1.1080858669417903,-2.1732953678292892,-0.12307728319357567,0.055032731487263495,0.46904498703018416,0.68614317416462,-0.8271647935220975,-0.5385739298022281,0.11929785320414314,-0.2814158277855883,-1.1122872512987636,-2.1421763206553344,-0.4449889674256704,0.8625203747689336,0.8893396691075931,-0.22820173891315418,1.1676395523744327,122.85597510593169,0
83938,-0.19898359735449117,-0.011399440236198021,-0.46010943134737387,0.6017324934366887,0.355923158655902,0.117320046680961,-0.2787517308734164,-1.2124304745172927,0.5854435194207849,-0.00021295362480793723,2.0850797276453936,1.3533545193054488,1.9110097710284735,0.5333622527171282,-0.2564281474820798,-0.028186833359903636,1.5650589092092104,-1.7015536857370603,0.7132526544216752,-1.3933976604383056,-1.692963377246762,0.4513198105300808,1.681739806923091,0.19769367709712385,0.43756520294188134,0.5178845134518124,-1.4627611445056838,0.4378313564470031,86.50044133571531,1
